How can the power connection improve economic status?,Okubeerawo kw'amasannyalaze kusobola kutya okutumbula embeera y'ebyenfuna?,,
The public is recently very positive on health-rerated matters.,Abantu mu ggwanga nnaku zino bakkiririza mu nsonga ezeekuusa ku byobulamu.,,
Polio and measles are immunizable diseases.,Pooliyo ne mulangira ndwadde ezigemeka.,,
What are the immunizable killer diseases?,Endwadde zi nnamutta ezigemeka ze ziriwa?,,
Who is first in your life?,Ani akulembera mu bulamu bwo?,,
We all desire to be in good health.,Ffenna twegomba okubeera mu bulamu obulungi.,,
One's well   being contributes to personal development     .,Okubeera kw'omuntu obulungi kugatta ku nkulaaakulana ye ng'omuntu.,,
Campaigns are used to create awareness to the public.,Kakuyege akozesebwa okutuusa obubaka mu bantu.,,
Campaigns are for a specific cause.,Kakuyege wa nsonga ennambulukufu.,,
I do not like to be part of the mass vaccination.,Ssaagala kwetaba mu kugemebwa kwa kikungo.,,
Measles is one of the killer diseases.,Mulangira y'emu ku ndwadde zi nnamutta.,,
There are several factors that could hinder development     .,Waliwo ensonga ez'enjawulo eziyinza okulemesa enkulaakulana.,,
Can you calculate the income earned per person in a given year?,Osobola okubala enyingiza ya buli muntu mu mwaka?,,
Meetings are organised in order for people to share ideas.,Enkiiko zitegekebwa abantu basobole okugabana ebirowoozo.,,
"From meetings, solutions to existing problems are availed.",Ebizibu ebiriwo bisalirwa amagezi okuva mu kutuula enkiiko..,,
What is a petition?,Okwemulugunya kye ki?,,
A dialogue is a conversation between  two or more people.,Emboozi kwe kunyumya wakati w'abantu ababiri oba abasukkamu.,,
A motivated worker is most likely to be efficient and happy at work.,Omukozi azziddwamu amaanyi ebiseera ebisinga akola bulungi nga musanyufu ku mulimu.,,
Who is an enemy?,Omulabe y'ani?,,
Appreciate your leaders for the work done.,Musiime abakulembeze bamwe olw'emirimu gye bakola.,,
"During the debating process, we came up with lots of ideas.",Twavaayo n'amagezi mangi mu kuwaanyisiganya ebirowoozo.,,
What is a win-win situation like?,Embeera y'okuwangula okw'emirundi ebiri y eri wa?,,
two weeks notice should be given to people before inviting them to the meeting.,"Nga tonnayita lukiiko, abantu balina okutegeezebwako wiiki bbiri nga terunnabaawo.",,
We hold meetings in order to come up with solutions.,Tukola enkiiko okusobola okusala amagezi.,,
Is it ok for one to tour the refugee-hosting area?,Kirinamu obuzibu omuntu okulambula mu kitundu ewasenze Abanoonyiboobubudamu.,,
Avoid trouble please and do not do anything to harm others.,Weewale emitawana bambi tokola kintu kyonna kirumya balala.,,
Meetings bring people together.,Enkiiko zikungaanya abantu.,,
Let us try always to be fair.,Tugezeeko okubeera abenkanya.,,
"Instead of complaining, let us rectify the mistakes.","Mu kifo ky'okwemulugunya, tugolole ensobi.",,
An organised meeting must have an agenda.,Olukiiko oluteeketeeke obulungi lulina okuba n'ensonga.,,
What kind of service do you offer?,Mpeereza kika ki gy'ogaba?,,
Funds are available to support refugees.,Ensimbi weeziri okuyamba Abanoonyiboobubudamu.,,
Some problems are just for a while.,Ebizibu ebimu bya kaseera buseera.,,
Policy making is a gradual process. ,Okukola amateeka mutendera ogutwala ebbanga.,,
What are some of the districts that host refugees?,Disitulikiti ki ezimu ku ezo ezibeeramu Abanoonyiboobubudamu.,,
Funds if effectively used can be of great benefit.,Ssente bwezikozesebwa obulungi zisobola okuba ez'omugaso ennyo.,,
Obongi district is one of the districts in Northern Uganda,Obongi y'emu ku disitulikiti eziri mu bukiikakkono bwa Uganda.,,
Keeping calm is very important.,Okukuuma obukakkamu kya mugaso nnyo.,,
Leaders should unite people and not divide them.,Abakulembeze balina okugatta abantu si kubaawukanya.,,
Leaders should respect each other.,Abakulembeze balina okuwangana ebitiibwa.,,
Tarmacked roads ease transportation.,Enguudo za kkoolansi zanguya entambula.,,
Some development     s have to be publicly acknowledged.,Enkulaakulana ezimu zirina okusiimibwa mu lujjudde.,,
"Since roads intrude on people's roads, they are compensated for the inconvenience.","Engeri enguudo gye ziyingira mu bibanja by'abantu, basasulwa olw'okutaataaganyizibwa.",,
What kind of factors can frustrate a road project?,Nsonga kika ki eziyinza okulemesa puloojekiti y'oluguudo?,,
The Uganda national road authority is in charge of road construction in Uganda.,Ekitongole ki Uganda national Road authority kye kikwasaganya eby'okuzimba enguudo.,,
One must have self-identifying documents.,Omuntu alina okubeera n'ebiwandiiko ebimwogerako.,,
Residents are affected by very many issues.,Abatuuze bakosebwa ensonga nnyingi nnyo.,,
Can money solve all family challenges?,Ssente zisobola okumalawo ebisoomooza by'amaka byonna?,,
Residents offer up their land for roads to be constructed.,Abatuuze bawaayo ettaka lyabwe ku lw'okuzimba enguudo.,,
Transparency is key to development     .,Obwerufu kye kisumuluzo ky'enkulaakulana.,,
Road construction work affects many residents.,Emirimu gy'okuzimba enguudo gikosa abatuuze bangi.,,
"When the government cooperates with the public, it shall be able to achieve economic growth.","Gavumenti bw'ekolagana n'abantu, ejja kusobola okukulaakulanya ebyenfuna.",,
"If they did not resist your opinion, it means they accepted it.","Bwe baba tebagaanye kirowoozo kyo, kitegeeza bakikkirizza.",,
What could result in future resistances?,Ki ekiyinza okuviirako okusika omuguwa gye bujja?,,
Some road constructions are funded by foreign countries.,Enguudo ezimu ezizimbibwa zivujjirirwa nsi z'ebweru.,,
Liverihood is a means of securing necessities of life.,Engeri omuntu gy'ayingizaamu ssente y'engeri y'okutegekamu e byetaagisa mu bulamu.,,
The community should carryout farming as a source of liverihood.,Abantu balina okulimalunda ng'ekimu ku by'enyingiza.,,
Catholics have their prayers on Sunday.,Abakatoliki babeera n'okusaba kwaabwe ku Sande.,,
Health workers need to wear face masks to operate more efficiently.,Abasawo beetaaga okwambala obukkookolo okusobola okukola obulungi.,,
Hospitals too need funding.,Amalwaliro nago geetaaga obuyambi.,,
Health workers ought to work diligently to save lives.,Abasawo batera okukola butaweera okutaasa obulamu.,,
Irresponsible people neglect their duties at work.,Abantu abatalina buvunaanyizibwa basuulirira obuvunaanyizibwa bwabwe ku mirimu.,,
My sister was born on Christmas day.,Mwannlinaze yazaalibwa ku Ssekukkulu.,,
Children are born every other day.,Abaana bazaalibwa buli lukya.,,
I wish to give birth to a baby girl.,Neegomba okuzaala omwana omuwala.,,
Borrowing funds is acceptable.,Okwewola obuyambi kikkirizibwa.,,
The president's decision is final.,Okusalawo kwa pulezidenti kwa nkomeredde.,,
The president has a right to give directives.,Ppulezidenti alina obuyinza okuwa ebiragiro.,,
What is the difference between  a health facility and a hospital?,Njawulo ki eri wakati w'ekifo ewajjanjabirwa n'eddwaliro.,,
Their various means of transport.,Waliwo entambula ez'enjawulo.,,
Health services need to be upgraded for better service delivery.,Ebyobulamu byetaaga okuteekebwa ku mutindo olw'empeereza ennungi.,,
Health units are a necessity in our community.,Ebifo by'obujjanjabi byetaagisa mu kitundu kyaffe.,,
Hospitals have well  -built structures to accommodate patients.,Amalwaliro galina ebizimbe ebizimbiddwa obirungi okuteekebwamu abalwadde.,,
How can a health facility be managed without money?,Ekifo ekijjanjabirwamu kiyinza kuddukanyizibwa kitya awatali ssente?,,
We can find solutions for every challenge.,Tusobola okuzuuka eky'okuddamu eri buli kisoomooza.,,
"According to hospital records, thousands of people have been treated.","Okusinziira ku biwandiiko by'eddwaliro, enkumi z'abantu zijjanjabiddwa.",,
It is in the nature of people to change.,Liri mu butonde abantu okukyuka.,,
Women are now represented in parliament.,Abakyala kati bakiikirirwa mu lukiiko lw'eggwanga olukulu.,,
The public is allowed to participate in general country elections.,Abantu bakkirizibwa okwetaba mu kulonda kwa bonna.,,
"Being a sole candidate, the rest of the party members shall support him.","Obutavuganyizibwa, bammemba b'ekibiina abalala bajja kumuwagira.",,
People are not trustworthy.,Abantu tebeesigika.,,
People can get too busy and forget to help those in need.,Abantu basobola okubeera nga bakola nnyo ne beerabira okuyamba abali mu bwetaavu.,,
The government provides different services to its citizens.,Gavumenti etuusa obuweereza obw'enjawulo eri abantu baayo.,,
You shall be held accountable for all your actions.,Ojja kuvunaanibwa olw'ebikolwa byo byonna.,,
"True, power belongs to people.","Kituufu, obuyinza buli mu bantu.",,
How can politicians practice democracy?,Bannabyabufuzi bayinza batya okuteeka mu nkola demokolasiya?,,
What can cause one to change his or her mind?,Ki ekiyinza okuleetera omuntu okukyusa endowooza ye?,,
Political parties have flag bearers for different positions.,Ebibiina by'ebyobufuzi birina ebibikwatira bbendera ku bifo eby'enjawulo.,,
The ruling political party is often opposed.,Ekibiina ky'ebyobufuzi ekiri mu buyinza kitera okuvuganyizibwa.,,
What happens in the intensive care unit?,Ki ekibeera mu kasenge k'abayi?,,
Journalists look for news.,Bannamawulire banoonya amawulire.,,
Displaying products attracts potential buyers.,Okwolesa by'otunda kisikiriza abaguzi.,,
It is the desire of every woman to give birth to a live baby.,Kwagala kwa buli mukyala okuzaala omwana omulamu.,,
We managed to raise millions of money from the fundraising campaigns.,Twasobola okuweza obukadde bw'ensimbi okuva mu kusondereza.,,
Some children die at birth.,Abaana abamu bafa nga bazaalibwa.,,
A hospital should have all the necessary equipment.,Eddwaliro liteekeddwa okuba na buli kyetaagisa .,,
Some babies are born before nine months.,Abaana abamu bazaalibwa nga emyezi mwenda teginnawera.,,
Some babies die in their first of twenty-eight days on earth.,Abaana abamu bafiira mu nnnaku zaabwe abiri mu omunaana ezisooka ku nsi.,,
These days most babies are born in hospitals.,Nnaku zino abaana abasinga bazaalibwa mu amalwariro.,,
Premature babies are put into the incubator.,Abaana abazaaliba nga tebanneetuuka bateekebwa mu kyuma ekibabikka.,,
Can you direct me to the intensive care unit for babies?,Oyinza okundagirirako mu kasenge k'abaana ak'abayi?,,
The hospital keeps the medicine in the medical stores.,Amalwariro gakuuma eddagala mu makuumiro g'eddagala.,,
Surveyors make land measurements.,Abapunta bakola ebipimo by'ettaka.,,
Projects have goals and deadlines.,Pulojekiti zirina ebirubirirwa ne ssalessale.,,
Holding two positions at ago is a big responsibility.,Okuba n'ebifo ebibiri omulundi gumu buvunaanyizibwa bunene.,,
The government sometimes supports the private sector.,Ebiseera ebimu gavumenti ekwatizaako ebitongole by'obwannannyini.,,
Christian missionaries spread the gospel of Jesus Christ.,Abaminsani abakrisitaayo baasaasaanya engiri ya yesu kristo.,,
Next year I shall participate in the charity run.,Omwaka ogujja nja kwetaba mu kudduka kw'okusonda ensimbi z'okuyamba abataliinaako mwasirizi,,
Hospital stakeholders are concerned about the well  being of the hospital.,Abaddukanya eddwaliro kibakakatako okulaba ng'eddwaliro liri mu mbeera nnungi.,,
Most fundraisings are money-oriented.,Okusonda okusinga kuluubirira nsimbi.,,
Generous people are the ones that give donations.,Abantu abalina omutima omugabi be bawa obuyambi.,,
It is a blessing to save life.,Kya mukisa okutaasa obulamu.,,
Maternity hospitals should have an intensive care unit for mothers and newborn children.,Amalwaliro agazaalisa gateekeddwa okuba n'akasenge ak'abayi aka bamaama n'abaana abawere.,,
What could make one happy?,Ki ekiyinza okusanyusa omuntu?,,
We need equipment to start constructing the building.,Twetaaga ebikozesebwa okutandika okuzimba ekizimbe.,,
The board of governors plan on behalf of the organisation.,Akakiiko ak'oku ntikko kateekateeka ku lw'ekitongole.,,
Running is a good activity that helps us keep physically fit.,Okudduka kintu kirungi ekitukuuma nga tuli balamu.,,
"In every race, there is a winner.",Mu buli mpaka wabaawo omuwanguzi.,,
A scholarship helps students to study for free.,Sikaala ziyamba abayizi okusomera obwereere.,,
Premature children can grow normally just like others.,Abaana abazaalibwa nga tebannatuuka basobola okukula ng'abaana abalala .,,
He returned the car keys during the handover ceremony,Yakomyawo ebisumuluzo by'emmotoka ku mukolo gw'okuwaayo obuyinza.,,
How can we ensure effective service delivery?,Tuyinza tutya okutuusa empeereza ennungi?,,
Ugandan farmers should adopt commercial farming.,Abalimi abannayuganda beetaaga badde ku kulima okuvaamu ensimbi.,,
How best can we reinforce unity?,Tuyinza tutya okunyeza obumu?,,
Shall we ever have a presidential handover?,Tulibeerako n'okuwaayo obuyinza kwa pulezidenti?,,
The constitution must be obeyed.,Ssemateeka alina okussibwamu ekitiibwa.,,
Quarrerling is an indicator of disunity.,Okuyombagana kabonero akalaga okweyawulayawula.,,
Outgoing staff must handover office to the new ones.,Bammemba abava ku bukulembeze balina okuwaayo woofiisi eri abaggya.,,
Everything has a season.,Buli kintu kiba ne sizoni.,,
What are the indicators of good performance?,Bubonero ki obulaga nti okukola obulungi?,,
What does it take to fit into the community?,Kyetaagisa ki omuntu okugya mu kitundu?,,
"When we work together, we can cause change.","Bwe tukolera awamu, tusobola okuleetawo enkyukakyuka.",,
